,Final_year,Final_month,Final_day
5745,1887,2,8
5746,1887,1,20
5747,1887,1,12
5748,1887,0,18
5749,1886,0,18
5750,1886,0,18
5751,1886,0,18
5752,1886,6,17
5753,1886,6,2
5754,1886,5,6
5755,1886,4,26
5756,1886,4,11
5757,1886,3,6
5758,1886,0,18
5759,1886,2,13
5760,1886,1,28
5761,1886,1,26
5762,1886,1,1
5763,1886,0,18
5764,1885,11,26
5765,1885,11,26
5766,1885,8,17
5767,1885,7,26
5768,1885,7,26
5769,1885,7,26
5770,1885,4,16
5771,1885,4,9
5772,1885,3,28
5773,1884,12,13
5774,1884,12,8
5775,1884,8,28
5776,1884,8,18
5777,1884,4,28
5778,1884,1,16
5779,1884,1,14
5780,1883,12,19
5781,1883,12,18
5782,1883,10,20
5783,1883,10,19
5784,1883,9,14
5785,1883,7,5
5786,1883,2,26
5787,1883,2,25
5788,1883,1,21
5789,1883,0,18
5790,1883,0,18
5791,1883,0,18
5792,1883,0,18
5793,1882,12,3
5794,1882,11,12
5795,1882,11,12
5796,1882,0,18
5797,1882,5,14
5798,1882,5,12
5799,1882,4,15
5800,1882,2,7
5801,1882,1,23
5802,1882,1,5
5803,1882,0,18
5804,1882,0,18
5805,1881,11,13
5806,1881,10,16
5807,1881,9,5
5808,1881,8,16
5809,1881,8,12
5810,1881,7,25
5811,1881,6,13
5812,1881,0,18
5813,1881,0,18
5814,1880,11,25
5815,1880,10,10
5816,1880,8,8
5817,1880,7,25
5818,1880,5,15
5819,1880,5,14
5820,1880,5,7
5821,1880,5,2
5822,1880,5,2
5823,1880,1,22
5824,1880,1,3
5825,1880,0,18
5826,1880,0,18
5827,1880,0,18
5828,1880,0,18
5829,1879,12,24
5830,1879,11,10
5831,1879,9,22
5832,1879,8,30
5833,1879,0,18
5834,1879,3,19
5835,1879,3,10
5836,1879,0,18
5837,1878,11,17
5838,1878,10,24
5839,1878,10,13
5840,1878,9,14
5841,1878,9,2
5842,1878,9,2
5843,1878,8,9
5844,1878,8,8
5845,1978,6,10
5846,1878,0,30
5847,1878,2,13
5848,1878,2,2
5849,1878,0,18
5850,1877,12,15
5851,1877,12,15
5852,1877,12,12
5853,1877,9,15
5854,1877,8,28
5855,1877,4,7
5856,1877,4,4
5857,1877,3,16
5858,1877,3,11
5859,1877,2,17
5860,1877,1,28
5861,1877,1,24
5862,1877,1,4
5863,1878,0,18
5864,1876,10,13
5865,1876,9,7
5866,1876,6,4
5867,1876,5,14
5868,1876,2,6
5869,1876,0,18
5870,1876,0,18
5871,1876,0,18
5872,1876,0,18
5873,1875,11,27
5874,1875,8,10
5875,1875,3,3
5876,1875,1,20
5877,1874,11,21
5878,1870,0,18
5879,1874,11,14
5880,1874,7,23
5881,1874,7,15
5882,1874,7,15
5883,1874,0,18
5884,1874,6,15
5885,1874,6,15
5886,1874,0,18
5887,1874,4,20
5888,1874,0,18
5889,1874,0,9
5890,1873,7,28
5891,1873,6,9
5892,1873,1,9
5893,1873,0,18
5894,1872,11,30
5895,1872,11,24
5896,1872,10,10
5897,1872,8,7
5898,1872,4,3
5899,1872,2,26
5900,1872,1,28
5901,1872,0,18
5902,1871,12,11
5903,1871,8,29
5904,1871,0,18
5905,1871,5,22
5906,1871,0,13
5907,1871,3,24
5908,1871,0,18
5909,1871,0,18
5910,1871,0,18
5911,1870,7,27
5912,1870,6,19
5913,1870,6,1
5914,1870,5,26
5915,1870,5,18
5916,1870,5,11
5917,1870,1,9
5918,1870,0,18
5919,1869,4,15
5920,1869,4,10
5921,1868,9,1
5922,1868,5,13
5923,1868,1,17
5924,1868,1,4
5925,1888,10,24
5926,1868,0,18
5927,1867,8,22
5928,1867,0,18
5929,1867,6,26
5930,1867,1,26
5931,1867,0,18
5932,1866,7,9
5933,1866,4,24
5934,1865,9,2
5935,1865,7,14
5936,1865,3,1
5937,1865,0,18
5938,1864,10,2
5939,1864,9,18
5940,1864,0,18
5941,1864,8,12
5942,1864,0,18
5943,1864,7,25
5944,1864,0,18
5945,1864,4,9
5946,1864,0,18
5947,1864,1,27
5948,1864,1,16
5949,1864,1,2
5950,1864,0,18
5951,1864,0,18
5952,1863,12,14
5953,1863,9,13
5954,1863,7,9
5955,1863,0,18
5956,1863,3,5
5957,1863,2,5
5958,1863,1,10
5959,1863,0,18
5960,1863,0,18
5961,1863,0,18
5962,1863,0,18
5963,1862,12,22
5964,1862,12,19
5965,1862,12,4
5966,1862,8,15
5967,1862,8,2
5968,1862,7,25
5969,1862,7,14
5970,1862,7,13
5971,1862,6,3
5972,1862,5,5
5973,1862,0,18
5974,1862,0,18
5975,1861,11,10
5976,1861,9,25
5977,1861,0,18
5978,1861,2,12
5979,1861,1,15
5980,1860,12,26
5981,1860,0,18
5982,1860,8,1
5983,1860,0,18
5984,1860,0,18
5985,1860,3,27
5986,1860,3,11
5987,1859,3,16
5988,1858,8,23
5989,1858,8,17
5990,1858,4,4
5991,1858,3,14
5992,1858,0,14
5993,1858,1,9
5994,1857,5,5
5995,1856,11,25
5996,1856,11,20
5997,1856,6,21
5998,1856,2,6
5999,1855,11,11
6000,1855,9,30
6001,1855,7,28
6002,1855,4,9
6003,1855,3,28
6004,1855,2,12
6005,1855,0,18
6006,1853,11,8
6007,1853,0,28
6008,1853,7,13
6009,1853,4,29
6010,1853,0,18
6011,1853,0,18
6012,1853,0,18
6013,1853,0,18
6014,1852,12,19
6015,1852,10,23
6016,1852,10,9
6017,1852,8,7
6018,1852,0,18
6019,1952,7,28
6020,1852,5,24
6021,1852,2,26
6022,1850,1,22
6023,1852,0,18
6024,1851,6,16
6025,1851,0,18
6026,1851,0,18
6027,1850,10,21
6028,1850,0,18
6029,1849,12,9
6030,1849,12,1
6031,1849,10,4
6032,1849,9,19
6033,1849,6,8
6034,1849,6,8
6035,1849,1,27
6036,1848,8,31
6037,1848,7,17
6038,1848,0,18
6039,1847,11,30
6040,1847,9,10
6041,1847,7,19
6042,1847,7,3
6043,1847,3,11
6044,1847,2,12
6045,1847,0,18
6046,1847,0,18
6047,1847,0,18
6048,1846,12,8
6049,1846,9,30
6050,1846,8,20
6051,1845,12,26
6052,1845,11,4
6053,1845,9,16
6054,1845,9,10
6055,1845,7,31
6056,1845,0,18
6057,1844,7,20
6058,1844,0,18
6059,1844,5,24
6060,1844,0,18
6061,1842,7,13
6062,1842,7,6
6063,1842,0,18
6064,1842,0,18
6065,1841,3,27
6066,1840,0,18
6067,1840,9,18
6068,1840,7,22
6069,1840,4,9
6070,1840,0,18
6071,1839,11,17
6072,1839,4,14
6073,1839,0,18
6074,1839,0,18
6075,1837,9,9
6076,1837,0,18
6077,1837,1,17
6078,1837,0,18
6079,1836,8,19
6080,1836,0,18
6081,1836,0,18
6082,1835,2,21
6083,1835,1,6
6084,1834,7,15
6085,1832,6,4
6086,1832,1,23
6087,1831,8,24
6088,1831,0,22
6089,1830,7,26
6090,1830,7,2
6091,1830,4,30
6092,1830,4,22
6093,1829,7,3
6094,1829,6,10
6095,1829,0,18
6096,1828,9,28
6097,1828,0,18
6098,1827,0,18
6099,1827,0,18
6100,1827,0,18
6101,1826,0,18
6102,1826,0,18
6103,1826,8,28
6104,1826,8,15
6105,1826,5,20
6106,1820,0,18
6107,1825,0,18
6108,1823,12,30
6109,1822,4,15
6110,1819,7,8
6111,1818,5,22
6112,1817,6,24
6113,1817,6,15
6114,1817,5,11
6115,1817,2,22
6116,1816,0,3
6117,1815,0,18
6118,1812,0,18
6119,1811,3,1
6120,1810,9,15
6121,1808,12,25
6122,1808,5,1
6123,1808,2,7
6124,1807,1,12
6125,1806,0,24
6126,1805,0,18
6127,1804,2,26
6128,1803,0,17
6129,1803,0,18
6130,1802,0,13
6131,1801,12,18
6132,1800,0,18
6133,1797,0,28
6134,1792,9,12
6135,1791,0,17
6136,1788,5,10
6137,1787,7,5
6138,1786,8,10
6139,1785,9,26
6140,1784,12,12
6141,1783,3,2
6142,1780,8,8
6143,1779,0,17
6144,1776,0,17
6145,1776,0,17
6146,1771,7,12
6147,1767,0,17
6148,1764,0,17
6149,1758,0,17
6150,1753,10,27
6151,1751,7,27
6152,1749,0,17
6153,1755,0,17
6154,1748,0,17
6155,1742,12,17
6156,1738,4,6
6157,1733,0,17
6158,1723,0,17
6159,1721,0,17
6160,1703,3,26
6161,1700,0,17
6162,1700,0,17
6163,1700,0,17
6164,1600,0,16
6165,1638,0,16
6166,1637,0,16
6167,1617,0,16
6168,1642,0,16
6169,1595,0,15
6170,1580,1,10
6171,1555,0,15
6172,1554,0,15
6173,1543,0,15
6174,0,0,50
6175,0,0,77
6176,0,0,0
6177,0,0,21
6178,0,0,33
6179,0,0,49
6180,0,0,72
6181,1939,0,19
6182,1990,0,19
6183,2016,0,20
6184,2009,0,20
6185,1934,0,19
6186,1934,0,19
6187,2009,0,20
6188,1930,0,19
6189,1880,0,18
6190,1909,0,19
6191,2012,0,20
6192,1916,0,19
6193,1951,0,19
6194,1908,0,19
6195,1900,0,19
6196,1876,0,18
6197,2012,0,20
6198,2011,0,20
6199,2011,0,20
6200,2009,0,20
6201,1994,0,19
6202,1963,0,19
6203,1896,0,18
6204,1936,0,19
6205,1912,6,8
6206,2012,0,20
6207,1911,0,19
6208,1901,0,19
6209,1960,0,19
6210,2006,0,20
6211,2003,0,20
6212,2004,0,20
6213,1962,0,19
6214,1950,0,19
6215,1963,0,19
6216,2003,0,20
6217,0,0,0
6218,0,0,0
6219,1998,0,19
6220,1996,0,19
6221,1995,0,19
6222,1996,0,19
6223,1989,0,19
6224,1987,0,19
6225,1987,0,19
6226,1975,0,19
6227,1975,0,19
6228,1969,0,19
6229,1967,0,19
6230,1963,0,19
6231,1965,0,19
6232,1963,0,19
6233,1902,0,19
6234,1902,0,19
6235,1963,0,19
6236,1926,0,19
6237,1963,0,19
6238,1962,0,19
6239,1962,0,19
6240,1961,0,19
6241,1960,0,19
6242,1960,0,19
6243,1960,0,19
6244,1960,0,19
6245,1959,6,19
6246,1959,0,24
6247,1958,0,19
6248,1958,0,19
6249,1958,0,19
6250,1958,0,19
6251,1958,0,19
6252,1958,0,19
6253,1957,0,19
6254,1957,0,19
6255,1956,0,19
6256,1956,0,19
6257,1956,0,19
6258,1952,0,19
6259,1941,0,19
6260,1943,0,19
6261,0,0,0
6262,1941,0,19
6263,1941,0,19
6264,1941,0,19
6265,1941,0,19
6266,1940,0,19
6267,1940,0,19
6268,1940,0,19
6269,1940,0,19
6270,1905,0,19
6271,0,0,0
6272,0,0,0
6273,1905,0,19
6274,1938,0,19
6275,0,0,0
6276,1930,0,19
6277,1927,0,19
6278,1918,0,19
6279,0,0,0
6280,0,0,0
6281,0,0,0
6282,1920,0,19
6283,1921,0,19
6284,1911,0,19
6285,1921,0,19
6286,1921,0,19
6287,1917,0,19
6288,1916,7,17
6289,1913,7,19
6290,1913,7,19
6291,1911,0,19
6292,1862,0,18
6293,1906,0,19
6294,1906,0,19
6295,1906,0,19
6296,1906,0,19
6297,1903,0,19
6298,1903,0,19
6299,1900,0,19
6300,1883,0,18
6301,1845,0,18
